bug_id,summary,description,severity_raw,severity,source,created_at,closed_at
synthetic#3140,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-02-01T15:03:27.102927,2025-04-22T15:03:27.102927
synthetic#3141,network failure causing cluster downtime,network failure causing cluster downtime,critical,High,synthetic_severity,2023-03-02T15:03:27.102946,2023-04-24T15:03:27.102946
synthetic#3142,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-06-16T15:03:27.102956,2024-08-03T15:03:27.102956
synthetic#3143,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2025-09-12T15:03:27.102966,2025-12-06T15:03:27.102966
synthetic#3144,major performance degradation under high load,major performance degradation under high load,critical,High,synthetic_severity,2024-10-16T15:03:27.102978,2024-11-17T15:03:27.102978
synthetic#3145,network failure causing cluster downtime,network failure causing cluster downtime,blocker,High,synthetic_severity,2024-04-28T15:03:27.102987,2024-07-26T15:03:27.102987
synthetic#3146,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2022-10-23T15:03:27.102997,2022-10-29T15:03:27.102997
synthetic#3147,application crashes immediately on launch,application crashes immediately on launch,major,High,synthetic_severity,2022-10-19T15:03:27.103009,2023-01-09T15:03:27.103009
synthetic#3148,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2024-10-20T15:03:27.103019,2024-10-28T15:03:27.103019
synthetic#3149,documentation missing examples,documentation missing examples,trivial,Low,synthetic_severity,2022-12-02T15:03:27.103028,2023-02-12T15:03:27.103028
synthetic#3150,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-05-14T15:03:27.103038,2024-06-07T15:03:27.103038
synthetic#3151,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-05-08T15:03:27.103047,2024-06-18T15:03:27.103047
synthetic#3152,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-04-04T15:03:27.103057,2024-06-11T15:03:27.103057
synthetic#3153,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-11-17T15:03:27.103066,2025-01-23T15:03:27.103066
synthetic#3154,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-03-01T15:03:27.103076,2024-05-27T15:03:27.103076
synthetic#3155,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-11-21T15:03:27.103086,2025-01-14T15:03:27.103086
synthetic#3156,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2024-09-07T15:03:27.103096,2024-10-14T15:03:27.103096
synthetic#3157,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2023-02-11T15:03:27.103105,2023-05-06T15:03:27.103105
synthetic#3158,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2025-04-13T15:03:27.103115,2025-05-04T15:03:27.103115
synthetic#3159,major performance degradation under high load,major performance degradation under high load,critical,High,synthetic_severity,2024-10-22T15:03:27.103125,2024-12-21T15:03:27.103125
synthetic#3160,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-11-06T15:03:27.103135,2025-12-03T15:03:27.103135
synthetic#3161,typo in documentation,typo in documentation,minor,Low,synthetic_severity,2024-09-05T15:03:27.103144,2024-09-24T15:03:27.103144
synthetic#3162,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-03-14T15:03:27.103154,2023-05-07T15:03:27.103154
synthetic#3163,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-12-09T15:03:27.103166,2023-12-10T15:03:27.103166
synthetic#3164,data loss observed when saving file,data loss observed when saving file,critical,High,synthetic_severity,2024-03-16T15:03:27.103176,2024-04-22T15:03:27.103176
synthetic#3165,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2024-06-18T15:03:27.103185,2024-08-26T15:03:27.103185
synthetic#3166,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,blocker,High,synthetic_severity,2022-12-10T15:03:27.103195,2023-02-21T15:03:27.103195
synthetic#3167,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-11-26T15:03:27.103204,2025-01-15T15:03:27.103204
synthetic#3168,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-09-12T15:03:27.103214,2024-11-24T15:03:27.103214
synthetic#3169,typo in documentation,typo in documentation,minor,Low,synthetic_severity,2025-10-08T15:03:27.103224,2025-10-08T15:03:27.103224
synthetic#3170,data loss observed when saving file,data loss observed when saving file,critical,High,synthetic_severity,2024-01-02T15:03:27.103234,2024-03-21T15:03:27.103234
synthetic#3171,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2024-12-04T15:03:27.103244,2025-01-17T15:03:27.103244
synthetic#3172,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2023-03-20T15:03:27.103254,2023-05-16T15:03:27.103254
synthetic#3173,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2022-10-16T15:03:27.103270,2022-10-21T15:03:27.103270
synthetic#3174,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2024-04-06T15:03:27.103280,2024-06-05T15:03:27.103280
synthetic#3175,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-08-28T15:03:27.103291,2025-09-06T15:03:27.103291
synthetic#3176,minor layout bug in window rendering,minor layout bug in window rendering,minor,Low,synthetic_severity,2025-01-28T15:03:27.103301,2025-02-03T15:03:27.103301
synthetic#3177,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-04-22T15:03:27.103311,2024-07-19T15:03:27.103311
synthetic#3178,outage impacting multiple users,outage impacting multiple users,blocker,High,synthetic_severity,2025-12-14T15:03:27.103321,2026-03-05T15:03:27.103321
synthetic#3179,outage impacting multiple users,outage impacting multiple users,major,High,synthetic_severity,2023-04-06T15:03:27.103331,2023-05-15T15:03:27.103331
synthetic#3180,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2024-01-15T15:03:27.103341,2024-03-12T15:03:27.103341
synthetic#3181,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-06-24T15:03:27.103351,2024-07-08T15:03:27.103351
synthetic#3182,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2024-11-30T15:03:27.103361,2024-12-27T15:03:27.103361
synthetic#3183,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2023-06-15T15:03:27.103372,2023-08-01T15:03:27.103372
synthetic#3184,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-04-03T15:03:27.103382,2025-06-02T15:03:27.103382
synthetic#3185,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2022-11-30T15:03:27.103392,2023-02-07T15:03:27.103392
synthetic#3186,crash when accessing memory buffer,crash when accessing memory buffer,critical,High,synthetic_severity,2025-07-06T15:03:27.103403,2025-07-30T15:03:27.103403
synthetic#3187,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2024-10-13T15:03:27.103413,2024-12-21T15:03:27.103413
synthetic#3188,network failure causing cluster downtime,network failure causing cluster downtime,blocker,High,synthetic_severity,2024-07-11T15:03:27.103422,2024-09-03T15:03:27.103422
synthetic#3189,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2023-05-08T15:03:27.103432,2023-05-24T15:03:27.103432
synthetic#3190,module fails validation test,module fails validation test,normal,Medium,synthetic_severity,2022-11-02T15:03:27.103442,2022-12-28T15:03:27.103442
synthetic#3191,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-04-29T15:03:27.103452,2025-06-14T15:03:27.103452
synthetic#3192,typo in documentation,typo in documentation,trivial,Low,synthetic_severity,2025-01-03T15:03:27.103462,2025-03-22T15:03:27.103462
synthetic#3193,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2024-10-19T15:03:27.103472,2024-12-09T15:03:27.103472
synthetic#3194,warning message displayed incorrectly,warning message displayed incorrectly,normal,Medium,synthetic_severity,2025-06-20T15:03:27.103481,2025-09-04T15:03:27.103481
synthetic#3195,data loss observed when saving file,data loss observed when saving file,major,High,synthetic_severity,2023-11-04T15:03:27.103491,2024-01-04T15:03:27.103491
synthetic#3196,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2025-12-29T15:03:27.103501,2026-03-09T15:03:27.103501
synthetic#3197,blocking production deployment,blocking production deployment,blocker,High,synthetic_severity,2025-07-21T15:03:27.103511,2025-10-14T15:03:27.103511
synthetic#3198,inconsistent results returned from api call,inconsistent results returned from api call,normal,Medium,synthetic_severity,2024-03-10T15:03:27.103523,2024-04-21T15:03:27.103523
synthetic#3199,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,blocker,High,synthetic_severity,2024-09-02T15:03:27.103533,2024-09-09T15:03:27.103533
synthetic#3200,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-12-09T15:03:27.103542,2025-01-17T15:03:27.103542
synthetic#3201,unexpected behavior under specific conditions,unexpected behavior under specific conditions,normal,Medium,synthetic_severity,2025-11-23T15:03:27.103552,2026-02-16T15:03:27.103552
synthetic#3202,incorrect output produced in edge cases,incorrect output produced in edge cases,normal,Medium,synthetic_severity,2024-11-15T15:03:27.103564,2025-01-01T15:03:27.103564
synthetic#3203,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2025-06-23T15:03:27.103574,2025-07-11T15:03:27.103574
synthetic#3204,application crashes immediately on launch,application crashes immediately on launch,major,High,synthetic_severity,2025-06-01T15:03:27.103586,2025-06-26T15:03:27.103586
synthetic#3205,partial regression observed after update,partial regression observed after update,normal,Medium,synthetic_severity,2025-11-08T15:03:27.103596,2026-01-07T15:03:27.103596
synthetic#3206,minor layout bug in window rendering,minor layout bug in window rendering,minor,Low,synthetic_severity,2024-11-14T15:03:27.103606,2025-01-14T15:03:27.103606
synthetic#3207,fails to connect intermittently,fails to connect intermittently,normal,Medium,synthetic_severity,2023-08-20T15:03:27.103616,2023-10-09T15:03:27.103616
synthetic#3208,critical security vulnerability allows privilege escalation,critical security vulnerability allows privilege escalation,critical,High,synthetic_severity,2025-06-07T15:03:27.103626,2025-06-26T15:03:27.103626
synthetic#3209,cosmetic styling inconsistency,cosmetic styling inconsistency,trivial,Low,synthetic_severity,2024-10-19T15:03:27.103635,2024-11-23T15:03:27.103635
synthetic#3210,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-11-22T15:03:27.103645,2025-02-01T15:03:27.103645
synthetic#3211,performance slowdown noticed,performance slowdown noticed,normal,Medium,synthetic_severity,2024-04-03T15:03:27.103655,2024-04-12T15:03:27.103655
